,SupplyChainId,Category,SubCategory,ProductId,ProductName,Description,Price,Quantity,ShippingCost,DeliveryTime,SellerId,SellerName,SellerCountry,SellerRating,SellerFeedback,OrderNumber,OrderId,OrderStatus,OrderDate,CustomerId
1109,131,Appliances,Fiction,117,Harry Potter,HP Color LaserJet Printer,5.99,2,6,3,169,William Doe,China,4.9,85,17,12358,Cancelled,2020-07-23,354
1110,129,Jewelry,Athletic Wear,101,Monopoly,Loreal True Match Foundation,400.0,1,6,3,165,James Doe,Italy,4.9,95,20,12349,Delivered,2020-07-23,350
1111,124,Health,Dolls,109,Nike Pegasus,Barbie Dreamhouse Playset,45.0,3,10,2,170,Emma Doe,Australia,4.9,98,18,12350,Cancelled,2020-07-21,350
1112,131,Kitchen,Small Appliances,112,Drill,Hasbro Monopoly Game,35.0,2,5,3,176,James Doe,South Africa,4.9,90,7,12348,Shipped,2020-07-22,357
1113,124,Shoes,Action Figures,106,Tires,1 Carat Diamond Necklace,5.99,2,7,1,164,Emma Doe,Japan,4.9,90,7,12353,Delivered,2020-07-22,352
1114,126,Automotive,Dolls,118,Coffee Maker,Coleman 4 Person Tent,5.99,1,10,2,169,Emily Doe,Japan,4.9,95,18,12346,Shipped,2020-07-22,353
1115,133,Health,Appliances,116,Soda,Pepsi 12 Pack,5.99,2,8,1,160,Emma Doe,Japan,4.9,80,11,12357,Delivered,2020-07-23,351
1116,133,Games,Beverages,107,iPhone 11,Spiderman Action Figure,50.0,1,5,3,168,James Doe,Spain,4.9,90,8,12356,Cancelled,2020-07-20,363
1117,139,Beauty,Running Shoes,108,Waffle Maker,1 Carat Diamond Necklace,99.99,1,6,2,157,Mark Doe,Australia,4.8,95,17,12364,Returned,2020-07-21,364
1118,125,Toys,Televisions,101,Drill,Spiderman Action Figure,50.0,2,7,2,171,Mia Doe,Indonesia,4.9,98,14,12356,Shipped,2020-07-23,355
1119,132,Outdoors,Board Games,119,Waffle Maker,Cuisinart Belgian Waffle Maker,90.0,2,5,2,163,Jane Doe,Korea,4.9,90,19,12349,Cancelled,2020-07-21,351
1120,140,Electronics,Televisions,117,Coffee Maker,Nike Pegasus 36 Running Shoes,5.99,3,6,2,167,Noah Doe,Italy,4.9,75,2,12359,Cancelled,2020-07-23,355
1121,136,Electronics,Athletic Wear,108,Tent,Levis 511 Slim Fit Jeans,50.0,1,5,1,176,Olivia Doe,China,4.9,80,9,12355,Shipped,2020-07-23,352
1122,127,Shoes,Parts,114,Jeans,Harry Potter and the Sorcerer's Stone,599.0,2,15,2,159,Sarah Doe,Japan,4.9,95,20,12363,Cancelled,2020-07-22,357
1123,135,Office,Fiction,119,Monopoly,HP Color LaserJet Printer,15.0,2,7,2,172,Tom Doe,Mexico,4.9,75,11,12360,Returned,2020-07-20,359
1124,125,Health,Running Shoes,119,Printer,Harry Potter and the Sorcerer's Stone,99.99,2,6,1,170,Elizabeth Doe,Indonesia,4.8,90,17,12362,Cancelled,2020-07-22,352
1125,139,Appliances,Small Appliances,120,Sony Bravia,Cuisinart Belgian Waffle Maker,19.99,4,5,1,172,Mark Doe,Canada,4.9,98,8,12354,Returned,2020-07-20,357
1126,123,Shoes,Beverages,102,Tires,Optimum Nutrition Protein Powder,150.0,1,8,2,157,Jack Doe,France,4.8,75,13,12361,Returned,2020-07-21,345
1127,142,Electronics,Televisions,120,Yoga Pants,HP Color LaserJet Printer,90.0,3,7,1,168,Isabella Doe,South Africa,4.9,75,14,12358,Cancelled,2020-07-20,359
1128,125,Clothing,Appliances,103,Waffle Maker,Levis 511 Slim Fit Jeans,25.0,4,8,1,162,James Doe,Brazil,4.8,75,13,12350,Shipped,2020-07-22,349
1129,139,Office,Dolls,101,Coffee Maker,Apple iPhone 11 64GB,5.99,4,7,2,173,Olivia Doe,Spain,4.9,98,13,12362,Returned,2020-07-23,345
1130,140,Furniture,Living Room,106,Sony Bravia,Hasbro Monopoly Game,799.0,3,6,1,165,Jane Doe,Canada,4.7,85,17,12360,Returned,2020-07-23,350
1131,133,Health,Athletic Wear,111,Spiderman,Optimum Nutrition Protein Powder,120.0,4,7,2,159,Mark Doe,Spain,4.9,75,12,12363,Delivered,2020-07-23,362
1132,133,Beauty,Board Games,115,Tent,50 inch LED 4K Ultra HD TV,25.0,3,5,2,174,Olivia Doe,Indonesia,4.9,95,15,12350,Cancelled,2020-07-22,362
1133,126,Health,Athletic Wear,101,iPhone 11,Ashley Furniture Sofa,5.99,4,10,2,173,John Doe,Indonesia,4.8,75,4,12346,Delivered,2020-07-22,351
1134,131,Electronics,Action Figures,113,Tires,HP Color LaserJet Printer,35.0,2,8,1,171,Jack Doe,Canada,4.9,95,12,12361,Delivered,2020-07-22,359
1135,140,Clothing,Televisions,101,iPhone 11,Nike Pegasus 36 Running Shoes,120.0,1,5,2,158,Jack Doe,US,4.7,75,12,12354,Cancelled,2020-07-22,353
1136,125,Appliances,Supplements,103,Sofa,Ashley Furniture Sofa,25.0,3,7,3,160,James Doe,UK,4.9,90,2,12347,Shipped,2020-07-21,350
1137,141,Automotive,Phones,118,Monopoly,Keurig K-Cup Coffee Maker,5.99,2,5,2,163,Noah Doe,Korea,4.9,90,11,12346,Shipped,2020-07-22,352
1138,124,Furniture,Board Games,117,Tires,Cuisinart Belgian Waffle Maker,99.99,4,7,3,161,William Doe,UK,4.9,95,20,12358,Returned,2020-07-22,364
1139,132,Clothing,Dolls,120,Coffee Maker,50 inch LED 4K Ultra HD TV,35.0,2,5,2,161,James Doe,Indonesia,4.9,90,15,12357,Returned,2020-07-20,350
1140,136,Toys,Dolls,115,Waffle Maker,Coleman 4 Person Tent,599.0,1,6,1,167,David Doe,China,4.8,90,9,12356,Shipped,2020-07-23,359
1141,132,Electronics,Beverages,116,Soda,Michelin Primacy Tires,50.0,4,6,2,171,Noah Doe,Japan,4.9,85,10,12350,Delivered,2020-07-22,351
1142,124,Electronics,Bottoms,117,Coffee Maker,HP Color LaserJet Printer,45.0,2,6,1,163,James Doe,South Africa,4.8,95,7,12353,Cancelled,2020-07-20,353
1143,130,Sports,Phones,116,iPhone 11,Keurig K-Cup Coffee Maker,80.0,2,6,1,170,Jane Doe,Spain,4.8,75,19,12363,Shipped,2020-07-23,363
1144,129,Office,Athletic Wear,117,Coffee Maker,Nike Pegasus 36 Running Shoes,599.0,2,5,2,176,William Doe,Canada,4.9,95,3,12348,Returned,2020-07-21,360
1145,128,Beauty,Action Figures,102,Sony Bravia,Ashley Furniture Sofa,599.0,3,8,2,167,James Doe,UK,4.9,80,11,12364,Shipped,2020-07-22,357
1146,125,Appliances,Small Appliances,103,Nike Pegasus,Pepsi 12 Pack,799.0,1,8,3,163,Ava Doe,Japan,4.9,95,13,12357,Shipped,2020-07-21,347
1147,126,Outdoors,Televisions,109,Barbie,Keurig K-Cup Coffee Maker,35.0,3,5,2,158,Sarah Doe,Indonesia,4.8,85,9,12354,Shipped,2020-07-20,350
1148,137,Grocery,Dolls,116,Sofa,1 Carat Diamond Necklace,25.0,1,5,3,164,Noah Doe,Italy,4.9,80,11,12362,Cancelled,2020-07-23,364
1149,124,Sports,Beverages,106,Sony Bravia,Keurig K-Cup Coffee Maker,5.99,2,5,1,171,Isabella Doe,UK,4.9,98,3,12363,Shipped,2020-07-22,348
1150,135,Grocery,Living Room,117,Jeans,Apple iPhone 11 64GB,50.0,2,15,2,165,Oliver Doe,China,4.9,90,11,12358,Shipped,2020-07-22,350
1151,131,Electronics,Phones,108,Drill,Cuisinart Belgian Waffle Maker,150.0,4,10,1,162,Emily Doe,Canada,4.9,98,14,12346,Returned,2020-07-22,352
1152,124,Outdoors,Athletic Wear,114,Tent,Dewalt 18 Volt Drill,11.99,4,15,3,163,Mark Doe,Brazil,4.9,98,16,12346,Shipped,2020-07-20,353
1153,125,Home Improvement,Makeup,113,Spiderman,Levis 511 Slim Fit Jeans,99.99,1,5,2,175,Elizabeth Doe,India,4.9,80,14,12358,Delivered,2020-07-21,364
1154,134,Home Improvement,Small Appliances,104,Protein Powder,Apple iPhone 11 64GB,45.0,3,5,1,157,Tom Doe,China,4.9,95,5,12354,Shipped,2020-07-22,349
1155,127,Health,Small Appliances,110,Nike Pegasus,Ashley Furniture Sofa,799.0,3,8,1,164,James Doe,US,4.9,90,3,12362,Delivered,2020-07-21,364
1156,127,Kitchen,Camping,113,Tent,1 Carat Diamond Necklace,5.99,1,6,2,175,Noah Doe,Canada,4.9,95,11,12360,Cancelled,2020-07-22,356
1157,125,Health,Parts,113,Printer,Nike Pegasus 36 Running Shoes,15.0,2,5,2,160,David Doe,Mexico,4.9,90,1,12348,Delivered,2020-07-21,356
1158,135,Jewelry,Action Figures,107,Protein Powder,Michelin Primacy Tires,50.0,2,15,3,164,James Doe,Russia,4.9,90,10,12353,Shipped,2020-07-23,363
1159,134,Home Improvement,Dolls,101,Nike Pegasus,Ashley Furniture Sofa,90.0,1,7,2,164,Jane Doe,South Africa,4.8,80,3,12345,Shipped,2020-07-22,358
1160,135,Electronics,Running Shoes,109,Coffee Maker,Cuisinart Belgian Waffle Maker,19.99,1,8,3,163,Emma Doe,Brazil,4.9,98,11,12347,Returned,2020-07-21,351
1161,127,Electronics,Camping,105,Jeans,1 Carat Diamond Necklace,15.0,1,8,2,166,Oliver Doe,Korea,4.8,95,8,12346,Shipped,2020-07-21,363
1162,141,Sports,Fiction,107,Tires,Dewalt 18 Volt Drill,120.0,1,5,2,163,Tom Doe,Spain,4.9,98,20,12351,Shipped,2020-07-23,360
1163,138,Automotive,Running Shoes,105,Yoga Pants,90 Degree By Reflex Yoga Pants,120.0,4,6,2,164,Ava Doe,China,4.7,95,16,12347,Shipped,2020-07-21,354
1164,137,Clothing,Televisions,111,Printer,Nike Pegasus 36 Running Shoes,90.0,2,6,1,164,Olivia Doe,Canada,4.9,95,11,12354,Returned,2020-07-22,348
1165,128,Toys,Small Appliances,110,Foundation,Barbie Dreamhouse Playset,19.99,1,7,3,160,Jane Doe,France,4.8,90,10,12352,Shipped,2020-07-20,351
1166,134,Health,Televisions,105,Spiderman,Michelin Primacy Tires,400.0,4,7,2,174,Emily Doe,Mexico,4.9,90,18,12352,Delivered,2020-07-21,363
1167,128,Kitchen,Makeup,111,Foundation,Levis 511 Slim Fit Jeans,99.99,2,10,3,159,Sarah Doe,US,4.9,85,20,12349,Returned,2020-07-20,363
1168,123,Electronics,Action Figures,108,Spiderman,Keurig K-Cup Coffee Maker,90.0,1,10,3,170,Mark Doe,Germany,4.9,98,13,12346,Shipped,2020-07-21,357
1169,139,Books,Makeup,106,Tires,Ashley Furniture Sofa,799.0,2,8,3,165,Mark Doe,Japan,4.8,98,12,12347,Delivered,2020-07-22,348
1170,140,Kitchen,Office Supplies,104,Sony Bravia,Loreal True Match Foundation,5.99,1,5,1,175,Oliver Doe,France,4.9,80,7,12350,Delivered,2020-07-20,347
1171,140,Automotive,Appliances,116,Foundation,HP Color LaserJet Printer,19.0,1,5,1,176,Emily Doe,Mexico,4.9,90,9,12360,Cancelled,2020-07-22,351
1172,132,Grocery,Beverages,111,Soda,Levis 511 Slim Fit Jeans,25.0,1,5,3,168,Tom Doe,Indonesia,4.9,95,9,12356,Shipped,2020-07-20,355
1173,128,Office,Beverages,104,Protein Powder,Coleman 4 Person Tent,2199.0,1,10,3,158,Sophia Doe,Canada,4.9,98,12,12353,Shipped,2020-07-22,350
1174,125,Shoes,Office Supplies,110,Waffle Maker,50 inch LED 4K Ultra HD TV,400.0,2,15,1,170,James Doe,US,4.9,90,14,12359,Cancelled,2020-07-22,362
1175,141,Kitchen,Fiction,119,Protein Powder,Barbie Dreamhouse Playset,25.0,3,5,3,172,James Doe,Japan,4.8,90,17,12345,Cancelled,2020-07-21,363
1176,138,Toys,Board Games,111,Jeans,Dewalt 18 Volt Drill,15.0,3,10,2,169,Noah Doe,Israel,4.9,95,18,12346,Shipped,2020-07-23,349
1177,131,Grocery,Office Supplies,102,Soda,50 inch LED 4K Ultra HD TV,90.0,2,6,3,170,David Doe,Brazil,4.9,80,7,12362,Shipped,2020-07-20,349
1178,127,Outdoors,Phones,117,Spiderman,90 Degree By Reflex Yoga Pants,599.0,2,6,2,165,Emily Doe,Spain,4.9,90,4,12355,Shipped,2020-07-22,350
1179,127,Beauty,Dolls,109,Spiderman,Pepsi 12 Pack,50.0,3,5,1,159,Sophia Doe,Indonesia,4.9,98,4,12352,Shipped,2020-07-23,348
1180,124,Electronics,Athletic Wear,104,Sofa,Apple iPhone 11 64GB,11.99,1,7,3,157,Tom Doe,Mexico,4.9,85,19,12349,Cancelled,2020-07-21,359
1181,134,Toys,Dolls,119,Waffle Maker,Spiderman Action Figure,25.0,2,5,2,165,John Doe,Russia,4.7,98,15,12363,Returned,2020-07-20,364
1182,138,Home Improvement,Running Shoes,120,Jeans,1 Carat Diamond Necklace,599.0,2,5,2,174,William Doe,Italy,4.9,98,17,12356,Delivered,2020-07-20,347
1183,138,Outdoors,Office Supplies,103,Waffle Maker,Loreal True Match Foundation,25.0,1,8,1,161,Mark Doe,South Africa,4.9,90,17,12351,Shipped,2020-07-23,346
1184,124,Office,Appliances,101,Foundation,Ashley Furniture Sofa,80.0,3,6,1,158,Ava Doe,Spain,4.9,75,18,12357,Delivered,2020-07-20,353
1185,128,Furniture,Fiction,101,Coffee Maker,Apple iPhone 11 64GB,45.0,3,15,2,168,Olivia Doe,US,4.9,90,12,12353,Delivered,2020-07-22,358
1186,131,Beauty,Dolls,110,Diamond Necklace,Keurig K-Cup Coffee Maker,599.0,2,8,2,171,David Doe,Israel,4.9,80,19,12359,Delivered,2020-07-23,361
1187,125,Beauty,Action Figures,108,Jeans,Hasbro Monopoly Game,25.0,1,7,3,169,John Doe,China,4.9,95,8,12358,Cancelled,2020-07-21,361
1188,127,Office,Beverages,104,Spiderman,Loreal True Match Foundation,2199.0,1,7,1,157,Noah Doe,France,4.9,75,10,12362,Shipped,2020-07-21,350
1189,125,Home Improvement,Board Games,116,Soda,HP Color LaserJet Printer,799.0,1,15,3,166,Tom Doe,Japan,4.9,80,15,12350,Delivered,2020-07-23,346
1190,137,Electronics,Tools,115,Barbie,Nike Pegasus 36 Running Shoes,25.0,2,6,1,172,Tom Doe,Indonesia,4.8,80,17,12363,Cancelled,2020-07-21,364
1191,141,Office,Athletic Wear,107,Coffee Maker,Ashley Furniture Sofa,400.0,3,5,3,158,John Doe,Canada,4.9,75,5,12356,Shipped,2020-07-21,355
1192,131,Electronics,Action Figures,111,Sofa,Keurig K-Cup Coffee Maker,19.99,3,10,2,163,David Doe,Mexico,4.9,75,11,12347,Shipped,2020-07-20,348
1193,139,Grocery,Makeup,113,Diamond Necklace,Harry Potter and the Sorcerer's Stone,15.0,2,10,3,171,Ava Doe,France,4.9,98,13,12364,Returned,2020-07-23,361
1194,130,Beauty,Beverages,106,Foundation,Nike Pegasus 36 Running Shoes,35.0,2,8,1,173,Sarah Doe,France,4.8,80,1,12360,Returned,2020-07-23,351
1195,142,Sports,Dolls,119,Sony Bravia,Ashley Furniture Sofa,150.0,1,10,2,159,Elizabeth Doe,South Africa,4.8,90,13,12354,Cancelled,2020-07-21,347
1196,125,Toys,Parts,113,Spiderman,Pepsi 12 Pack,15.0,2,8,2,158,Tom Doe,Indonesia,4.7,95,3,12347,Returned,2020-07-20,361
1197,132,Toys,Supplements,101,Printer,Barbie Dreamhouse Playset,599.0,1,7,3,172,Oliver Doe,Russia,4.9,85,2,12349,Shipped,2020-07-22,364
1198,142,Health,Board Games,120,Protein Powder,Nike Pegasus 36 Running Shoes,19.99,2,8,2,160,James Doe,UK,4.8,90,14,12352,Delivered,2020-07-23,350
1199,132,Toys,Beverages,115,Printer,Optimum Nutrition Protein Powder,15.0,2,8,3,159,David Doe,Brazil,4.9,75,3,12349,Delivered,2020-07-21,363
1200,132,Furniture,Dolls,106,Soda,50 inch LED 4K Ultra HD TV,50.0,1,10,1,158,Sarah Doe,Indonesia,4.7,95,10,12357,Shipped,2020-07-20,351
1201,127,Sports,Fiction,110,Foundation,90 Degree By Reflex Yoga Pants,19.0,4,15,2,158,Elizabeth Doe,Russia,4.9,90,7,12351,Delivered,2020-07-23,348
1202,138,Toys,Dolls,103,Diamond Necklace,Pepsi 12 Pack,2199.0,3,6,2,162,Elizabeth Doe,Germany,4.9,90,17,12355,Returned,2020-07-20,350
1203,126,Jewelry,Fiction,106,Nike Pegasus,Barbie Dreamhouse Playset,45.0,2,10,2,172,Isabella Doe,South Africa,4.9,75,17,12362,Shipped,2020-07-23,356
1204,123,Clothing,Fiction,120,iPhone 11,Apple iPhone 11 64GB,400.0,4,5,3,171,Isabella Doe,South Africa,4.9,95,13,12360,Returned,2020-07-21,355
1205,140,Office,Camping,108,Diamond Necklace,HP Color LaserJet Printer,90.0,2,5,2,165,Oliver Doe,Japan,4.9,98,19,12354,Returned,2020-07-20,357
1206,134,Clothing,Necklaces,102,Monopoly,Nike Pegasus 36 Running Shoes,2199.0,4,5,2,168,Emily Doe,UK,4.9,90,12,12358,Cancelled,2020-07-22,351
1207,131,Games,Athletic Wear,120,Printer,50 inch LED 4K Ultra HD TV,25.0,3,6,3,167,Mark Doe,Canada,4.9,95,2,12357,Shipped,2020-07-21,345
1208,123,Outdoors,Beverages,102,Yoga Pants,Levis 511 Slim Fit Jeans,799.0,3,5,1,167,Mark Doe,Japan,4.9,95,13,12348,Cancelled,2020-07-20,347
1209,123,Sports,Necklaces,114,Harry Potter,Hasbro Monopoly Game,11.99,4,8,2,164,Noah Doe,Italy,4.9,80,4,12360,Returned,2020-07-21,345
1210,141,Health,Parts,106,Yoga Pants,Barbie Dreamhouse Playset,80.0,4,7,2,159,Sarah Doe,Italy,4.8,80,10,12350,Delivered,2020-07-23,360
1211,126,Health,Action Figures,118,Harry Potter,Coleman 4 Person Tent,99.99,1,5,2,172,Olivia Doe,Brazil,4.7,90,12,12347,Delivered,2020-07-20,348
1212,140,Grocery,Bottoms,110,Harry Potter,Nike Pegasus 36 Running Shoes,100.0,1,6,2,173,David Doe,China,4.8,98,5,12361,Delivered,2020-07-22,349
1213,140,Shoes,Makeup,103,Jeans,90 Degree By Reflex Yoga Pants,19.99,1,6,2,157,James Doe,Japan,4.9,85,3,12346,Returned,2020-07-22,363
1214,123,Grocery,Fiction,117,Printer,Ashley Furniture Sofa,90.0,2,7,2,175,David Doe,Brazil,4.9,85,13,12355,Delivered,2020-07-21,364
1215,141,Furniture,Living Room,107,Tent,Dewalt 18 Volt Drill,599.0,2,15,3,170,Isabella Doe,Korea,4.9,80,10,12355,Returned,2020-07-21,353
1216,134,Sports,Parts,116,Yoga Pants,Cuisinart Belgian Waffle Maker,150.0,3,5,1,160,John Doe,France,4.9,90,7,12349,Cancelled,2020-07-20,351
1217,136,Beauty,Office Supplies,120,Printer,Harry Potter and the Sorcerer's Stone,100.0,4,5,3,176,John Doe,India,4.9,90,2,12353,Cancelled,2020-07-23,352
1218,140,Office,Fiction,111,Drill,Cuisinart Belgian Waffle Maker,99.99,1,6,2,173,David Doe,Brazil,4.9,95,7,12364,Cancelled,2020-07-23,355
1219,126,Games,Small Appliances,106,iPhone 11,Keurig K-Cup Coffee Maker,11.99,3,6,1,160,Tom Doe,Japan,4.9,90,15,12350,Returned,2020-07-23,359
1220,137,Kitchen,Phones,120,Spiderman,Optimum Nutrition Protein Powder,799.0,3,6,1,168,Isabella Doe,India,4.9,90,3,12352,Shipped,2020-07-20,364
1221,139,Appliances,Small Appliances,108,Drill,50 inch LED 4K Ultra HD TV,599.0,2,10,3,160,James Doe,France,4.9,95,10,12362,Shipped,2020-07-22,352
1222,123,Clothing,Tools,116,Sofa,Loreal True Match Foundation,11.99,4,15,2,164,William Doe,Korea,4.9,90,11,12359,Shipped,2020-07-23,359
1223,131,Toys,Televisions,102,Protein Powder,Harry Potter and the Sorcerer's Stone,25.0,2,15,2,167,William Doe,Canada,4.8,98,10,12347,Cancelled,2020-07-21,355
1224,123,Health,Televisions,102,iPhone 11,Cuisinart Belgian Waffle Maker,799.0,4,6,2,157,Mia Doe,Canada,4.9,90,13,12359,Shipped,2020-07-23,363
1225,126,Appliances,Tools,106,Drill,HP Color LaserJet Printer,2199.0,1,7,2,158,Jack Doe,Spain,4.9,90,6,12359,Returned,2020-07-22,348
1226,140,Automotive,Parts,117,Waffle Maker,Michelin Primacy Tires,25.0,3,10,2,166,James Doe,Australia,4.9,85,15,12358,Delivered,2020-07-20,361
1227,129,Toys,Running Shoes,115,Sofa,Ashley Furniture Sofa,25.0,1,8,2,173,Olivia Doe,Italy,4.9,90,7,12350,Returned,2020-07-23,347
1228,133,Office,Fiction,113,Soda,Levis 511 Slim Fit Jeans,15.0,4,5,1,160,Noah Doe,Australia,4.8,90,19,12353,Returned,2020-07-23,356
1229,133,Health,Beverages,114,Yoga Pants,Optimum Nutrition Protein Powder,45.0,3,7,3,157,Noah Doe,Australia,4.9,98,17,12348,Shipped,2020-07-21,356
1230,142,Automotive,Bottoms,113,Foundation,Loreal True Match Foundation,15.0,1,5,3,173,Sophia Doe,Brazil,4.9,75,6,12361,Returned,2020-07-20,351
1231,126,Games,Tools,104,Waffle Maker,HP Color LaserJet Printer,19.0,3,8,1,171,Mark Doe,US,4.9,80,3,12348,Cancelled,2020-07-21,356
1232,124,Books,Camping,119,Sony Bravia,Ashley Furniture Sofa,100.0,3,5,3,167,Olivia Doe,Canada,4.8,85,10,12361,Cancelled,2020-07-20,359
1233,138,Home Improvement,Beverages,112,Tires,Cuisinart Belgian Waffle Maker,80.0,1,5,2,167,David Doe,Israel,4.8,85,16,12361,Returned,2020-07-21,346
1234,134,Outdoors,Dolls,111,Jeans,Hasbro Monopoly Game,799.0,2,7,3,163,James Doe,Israel,4.9,90,8,12349,Cancelled,2020-07-21,346
1235,131,Beauty,Dolls,119,Sony Bravia,Barbie Dreamhouse Playset,45.0,1,6,1,161,Oliver Doe,UK,4.9,90,15,12358,Cancelled,2020-07-22,349
1236,140,Toys,Supplements,118,Drill,Cuisinart Belgian Waffle Maker,11.99,4,5,2,171,Olivia Doe,US,4.9,98,5,12358,Cancelled,2020-07-23,350
1237,129,Sports,Appliances,115,Harry Potter,Levis 511 Slim Fit Jeans,25.0,3,7,2,160,James Doe,South Africa,4.9,90,7,12350,Cancelled,2020-07-21,354
1238,139,Beauty,Phones,108,Harry Potter,Dewalt 18 Volt Drill,25.0,2,6,2,164,David Doe,Indonesia,4.7,80,12,12349,Delivered,2020-07-22,346
1239,141,Jewelry,Beverages,117,Waffle Maker,Spiderman Action Figure,2199.0,4,10,3,160,William Doe,South Africa,4.9,75,7,12358,Cancelled,2020-07-21,346
1240,135,Home Improvement,Office Supplies,113,Diamond Necklace,Levis 511 Slim Fit Jeans,400.0,1,7,2,157,Ava Doe,Spain,4.9,98,5,12352,Cancelled,2020-07-23,354
1241,140,Kitchen,Appliances,107,Foundation,Apple iPhone 11 64GB,150.0,3,8,2,165,Emily Doe,France,4.9,98,17,12348,Delivered,2020-07-23,352
1242,138,Grocery,Dolls,111,Barbie,Ashley Furniture Sofa,80.0,4,5,1,161,Oliver Doe,US,4.8,75,14,12353,Shipped,2020-07-22,360
1243,139,Books,Camping,119,Jeans,Loreal True Match Foundation,599.0,1,5,2,168,Isabella Doe,Australia,4.9,80,20,12356,Delivered,2020-07-21,350
1244,140,Home Improvement,Athletic Wear,114,Tires,Harry Potter and the Sorcerer's Stone,150.0,3,8,1,169,William Doe,South Africa,4.9,80,20,12359,Delivered,2020-07-20,356
1245,129,Kitchen,Appliances,105,Soda,Coleman 4 Person Tent,599.0,2,7,2,167,John Doe,Germany,4.9,98,1,12358,Cancelled,2020-07-20,351
1246,125,Clothing,Small Appliances,111,Soda,HP Color LaserJet Printer,25.0,3,6,3,158,Jane Doe,Canada,4.8,95,6,12352,Cancelled,2020-07-22,355
1247,125,Kitchen,Action Figures,117,Sony Bravia,Barbie Dreamhouse Playset,45.0,2,5,2,162,Sarah Doe,Australia,4.9,90,16,12348,Delivered,2020-07-22,358
1248,138,Furniture,Athletic Wear,111,Harry Potter,Pepsi 12 Pack,99.99,4,7,1,158,Mia Doe,India,4.9,95,11,12350,Delivered,2020-07-23,350
1249,125,Games,Televisions,114,Diamond Necklace,50 inch LED 4K Ultra HD TV,2199.0,2,7,2,162,William Doe,Australia,4.9,98,5,12347,Cancelled,2020-07-21,345
1250,131,Shoes,Bottoms,113,Jeans,Pepsi 12 Pack,400.0,2,5,2,167,Tom Doe,Japan,4.8,90,1,12357,Cancelled,2020-07-23,364
1251,126,Home Improvement,Living Room,109,Foundation,Michelin Primacy Tires,15.0,1,10,2,165,Jack Doe,Italy,4.9,90,3,12348,Returned,2020-07-21,348
1252,136,Clothing,Board Games,118,Diamond Necklace,Apple iPhone 11 64GB,19.99,3,5,2,158,Noah Doe,Italy,4.9,75,14,12348,Delivered,2020-07-21,350
1253,124,Outdoors,Board Games,101,Soda,Levis 511 Slim Fit Jeans,100.0,3,7,3,172,James Doe,Germany,4.8,95,12,12351,Returned,2020-07-23,363
1254,140,Outdoors,Running Shoes,120,Spiderman,Loreal True Match Foundation,25.0,3,10,2,165,James Doe,Mexico,4.9,90,11,12355,Delivered,2020-07-23,354
1255,136,Automotive,Camping,115,Drill,Dewalt 18 Volt Drill,400.0,4,8,1,162,James Doe,Israel,4.9,98,11,12346,Shipped,2020-07-20,363
1256,131,Toys,Running Shoes,120,Foundation,Dewalt 18 Volt Drill,400.0,4,15,3,159,David Doe,France,4.9,75,2,12347,Delivered,2020-07-21,359
1257,132,Jewelry,Athletic Wear,112,Sony Bravia,Ashley Furniture Sofa,80.0,3,5,3,157,Sarah Doe,France,4.9,80,5,12359,Delivered,2020-07-23,356
1258,126,Shoes,Bottoms,120,Soda,Nike Pegasus 36 Running Shoes,599.0,4,10,1,163,Jane Doe,Italy,4.8,98,9,12357,Shipped,2020-07-22,345
1259,131,Toys,Fiction,103,Printer,Pepsi 12 Pack,15.0,2,5,3,176,Mia Doe,Israel,4.9,98,7,12347,Cancelled,2020-07-22,347
1260,123,Outdoors,Board Games,103,Diamond Necklace,90 Degree By Reflex Yoga Pants,35.0,3,6,1,176,Tom Doe,Germany,4.9,95,11,12359,Delivered,2020-07-21,350
1261,131,Toys,Office Supplies,111,Barbie,Ashley Furniture Sofa,11.99,2,7,2,172,Mark Doe,UK,4.8,95,11,12349,Shipped,2020-07-22,355
1262,125,Books,Phones,119,Spiderman,HP Color LaserJet Printer,25.0,3,10,2,170,Ava Doe,China,4.9,90,8,12346,Cancelled,2020-07-23,358
1263,132,Electronics,Phones,111,Spiderman,Harry Potter and the Sorcerer's Stone,80.0,1,5,1,176,Emily Doe,Spain,4.9,98,17,12359,Delivered,2020-07-20,359
1264,125,Automotive,Athletic Wear,111,Monopoly,Michelin Primacy Tires,2199.0,2,10,2,157,Olivia Doe,US,4.9,90,2,12346,Delivered,2020-07-22,350
1265,132,Automotive,Action Figures,109,Protein Powder,Spiderman Action Figure,19.0,3,5,2,170,Elizabeth Doe,Australia,4.9,80,19,12363,Cancelled,2020-07-21,362
1266,124,Shoes,Bottoms,101,iPhone 11,Pepsi 12 Pack,11.99,1,7,1,163,Sarah Doe,South Africa,4.9,98,5,12358,Returned,2020-07-21,357
1267,129,Jewelry,Board Games,101,Sony Bravia,Levis 511 Slim Fit Jeans,35.0,4,5,1,172,Oliver Doe,Japan,4.9,98,20,12345,Cancelled,2020-07-22,359
1268,140,Kitchen,Phones,115,Nike Pegasus,Barbie Dreamhouse Playset,2199.0,1,6,2,171,Noah Doe,Mexico,4.9,95,18,12350,Cancelled,2020-07-22,346
1269,126,Toys,Beverages,102,Diamond Necklace,Cuisinart Belgian Waffle Maker,120.0,1,7,1,172,Tom Doe,Israel,4.9,95,9,12351,Shipped,2020-07-23,355
